state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime
15,1,0,1,15,14,2,3,0,12,23,1,16,0,3,12,0,52,0,12,47,3,55,2,13,7,0,22,0,7,15,2,0,2,15,15,3,0,3,15
15,1,0,1,15,12,0,12,0,12,3,0,14,0,3,12,0,8,3,46,13,2,27,0,12,7,0,6,1,55,15,2,0,2,15,15,3,0,3,15
15,1,0,1,15,12,0,46,0,12,3,0,22,1,19,46,3,34,0,62,12,0,5,0,12,55,1,34,1,55,15,2,0,2,15,15,3,0,3,15
15,1,0,3,15,12,0,64,3,12,19,1,6,3,19,62,0,39,3,12,12,0,48,3,14,55,1,50,3,39,15,2,0,3,15,15,3,0,3,15
15,3,0,1,15,12,3,36,0,12,19,3,64,0,19,12,3,8,1,46,14,3,8,1,47,39,3,62,2,39,15,3,48,3,31,15,3,0,3,15
15,1,0,1,15,12,0,29,0,4,19,0,50,2,1,46,1,44,2,14,47,1,23,0,14,39,2,29,0,7,31,3,16,2,15,15,3,0,3,15
15,1,0,1,15,4,0,50,0,12,1,2,34,2,19,14,2,1,2,14,14,0,9,0,12,7,0,3,2,7,15,2,0,2,15,15,3,0,3,15
15,1,0,1,15,12,0,32,1,44,19,2,46,1,19,14,2,1,1,12,12,0,24,1,47,7,2,19,1,7,15,2,0,1,15,15,3,0,1,15
15,1,0,1,15,44,1,6,1,44,19,1,56,0,19,12,1,0,0,12,47,1,48,1,47,7,1,2,2,7,15,1,0,2,15,15,1,16,1,7
15,1,0,1,15,44,1,54,3,44,19,0,44,0,19,12,0,10,0,12,47,1,56,1,47,7,2,0,2,7,15,2,0,2,15,7,1,0,1,7
15,1,0,1,15,44,3,52,1,46,19,0,6,1,19,12,0,19,1,46,47,1,56,1,47,7,2,0,1,15,15,2,0,1,15,7,1,2,1,7
15,1,0,1,15,46,1,47,2,14,19,1,14,2,19,46,1,32,3,62,47,1,48,3,47,15,1,0,2,15,15,1,0,2,15,7,1,2,1,7
15,1,0,1,15,14,2,6,2,14,19,2,44,2,19,62,3,61,3,46,47,3,62,2,39,15,2,0,2,15,15,2,0,2,15,7,1,1,1,7
15,1,32,0,47,14,2,0,2,14,19,2,54,0,19,46,3,41,2,14,39,2,31,0,7,15,2,0,2,15,15,2,0,2,15,7,1,1,2,3
47,0,56,0,47,14,2,1,3,12,19,0,43,2,23,14,2,32,0,12,7,0,0,0,7,15,2,0,2,15,15,2,0,2,15,3,2,4,2,3
47,0,56,1,47,12,3,14,3,12,23,2,39,2,55,12,0,2,0,12,7,0,18,1,15,15,2,0,2,15,15,2,0,2,15,3,2,6,0,3
47,1,48,3,47,12,3,58,3,8,55,2,56,3,55,12,0,48,3,14,15,1,40,3,63,15,2,0,3,15,15,2,0,3,15,3,0,4,3,7
47,3,56,2,47,8,3,96,0,8,55,3,49,0,55,14,3,17,2,14,63,3,52,1,55,15,3,0,2,15,15,3,0,2,15,7,3,13,1,7
47,2,24,3,15,8,0,51,0,8,55,0,32,1,7,14,2,16,2,14,55,1,33,3,7,15,2,0,2,15,15,2,0,2,15,7,1,17,3,7
15,3,0,3,15,8,0,57,0,8,7,1,19,1,7,14,2,6,0,12,7,3,10,3,7,15,2,0,2,15,15,2,0,2,15,7,3,11,3,7
15,3,0,3,15,8,0,99,0,8,7,1,45,3,23,12,0,10,0,12,7,3,25,2,7,15,2,0,2,15,15,2,0,2,15,7,3,19,3,7
15,3,0,3,15,8,0,62,0,12,23,3,38,0,7,12,0,44,0,12,7,2,44,1,1,15,2,0,2,15,15,2,0,2,15,7,3,24,2,7
15,3,0,3,15,12,0,52,0,12,7,0,19,2,3,12,0,62,0,12,1,1,15,1,1,15,2,0,2,15,15,2,0,2,15,7,2,27,2,7
15,3,0,3,15,12,0,62,0,12,3,2,20,0,7,12,0,22,0,44,1,1,0,2,1,15,2,1,3,14,15,2,0,2,15,7,2,1,1,7
15,3,0,3,15,12,0,10,0,44,7,0,10,0,7,44,0,4,0,44,1,2,0,2,1,14,3,4,3,14,15,2,0,2,15,7,1,3,1,7
15,3,0,1,15,44,0,5,1,46,7,0,20,1,55,44,0,4,1,44,1,2,0,1,1,14,3,28,1,14,15,2,0,1,15,7,1,1,1,7
15,1,3,0,7,46,1,20,2,46,55,1,25,2,55,44,1,10,2,44,1,1,0,0,1,14,1,26,2,14,15,1,0,2,15,7,1,2,1,7
7,0,2,0,7,46,2,54,2,46,55,2,48,3,23,44,2,48,2,44,1,0,24,0,1,14,2,2,2,14,15,2,0,2,15,7,1,1,1,7
7,0,29,0,7,46,2,52,2,44,23,3,17,3,7,44,2,52,0,44,1,0,87,0,1,14,2,1,2,14,15,2,0,2,15,7,1,1,1,7
7,0,9,3,15,44,2,54,2,44,7,3,24,3,7,44,0,40,0,44,1,0,45,2,7,14,2,0,2,14,15,2,0,2,15,7,1,1,1,7
15,3,0,3,15,44,2,40,0,12,7,3,43,1,3,44,0,0,3,44,7,2,23,2,7,14,2,1,2,14,15,2,0,2,15,7,1,0,1,7
15,3,13,0,14,12,0,15,0,8,3,1,69,0,1,44,3,24,0,44,7,2,3,0,7,14,2,2,0,12,15,2,0,0,15,7,1,1,0,7
14,0,18,0,7,8,0,78,0,8,1,0,3,0,1,44,0,68,0,12,7,0,6,3,15,12,0,16,0,12,15,0,0,1,15,7,0,4,1,7
7,0,10,2,15,8,0,47,2,14,1,0,87,2,1,12,0,48,2,12,15,3,0,2,15,12,0,66,2,8,15,1,0,2,15,7,1,51,2,47
15,2,0,3,15,14,2,23,2,14,1,2,61,1,3,12,2,12,3,44,15,2,12,2,7,8,2,72,1,8,15,2,0,1,15,47,2,56,2,47
15,3,0,2,15,14,2,3,2,14,3,1,6,2,7,44,3,71,2,40,7,2,1,2,15,8,1,12,2,8,15,1,0,2,15,47,2,48,2,47
15,2,0,3,15,14,2,0,2,14,7,2,4,1,3,40,2,68,1,8,15,2,0,2,11,8,2,3,2,8,15,2,0,1,15,47,2,56,0,47
15,3,0,3,15,14,2,0,2,14,3,1,1,1,7,8,1,12,1,8,11,2,1,3,15,8,2,3,2,8,15,1,0,1,15,47,0,8,3,15
15,3,13,1,7,14,2,1,1,12,7,1,3,1,3,8,1,6,1,8,15,3,4,1,14,8,2,3,1,8,15,1,0,1,15,15,3,10,1,9
7,1,14,3,15,12,1,2,0,8,3,1,5,2,2,8,1,0,0,12,14,1,20,2,14,8,1,6,2,8,15,1,0,1,15,9,1,23,2,3
15,3,10,0,7,8,0,7,0,12,2,2,11,3,0,12,0,12,0,12,14,2,8,3,10,8,2,3,2,8,15,1,0,1,15,3,2,1,3,15
7,0,15,2,7,12,0,54,2,12,0,3,20,2,3,12,0,56,2,12,10,3,16,2,10,8,2,0,2,8,15,1,0,2,15,15,3,40,2,47
7,2,13,0,7,12,2,44,0,12,3,2,60,0,1,12,2,44,0,12,10,2,46,1,8,8,2,3,2,8,15,2,0,1,15,47,2,0,0,15
7,0,2,2,15,12,0,38,2,44,1,0,12,0,1,12,0,18,0,44,8,1,17,0,0,8,2,4,3,0,15,1,0,1,15,15,0,0,0,15
15,2,0,2,15,44,2,18,2,44,1,0,72,0,1,44,0,2,0,44,0,0,20,0,0,0,3,15,1,1,15,1,0,1,15,15,0,0,0,15
15,2,0,1,15,44,2,56,1,44,1,0,79,1,3,44,0,6,1,44,0,0,67,1,10,1,1,60,1,1,15,1,0,1,15,15,0,23,1,11
15,1,0,1,15,44,1,37,1,8,3,1,47,1,2,44,1,12,1,44,10,1,23,1,14,1,1,12,1,1,15,1,0,1,15,11,1,31,1,9
15,1,0,2,15,8,1,4,2,12,2,1,3,1,3,44,1,48,0,44,14,1,0,3,15,1,1,0,3,9,15,1,0,1,15,9,1,4,3,9
15,2,0,2,15,12,2,2,2,12,3,1,1,0,1,44,0,40,0,44,15,3,8,0,11,9,3,12,1,8,15,1,0,1,15,9,3,13,1,11
15,2,0,2,15,12,2,48,2,44,1,0,21,2,1,44,0,0,2,44,11,0,17,2,3,8,1,59,2,8,15,1,0,2,15,11,1,30,2,9
15,2,0,2,15,44,2,18,0,8,1,2,54,0,1,44,2,6,2,44,3,2,21,3,11,8,2,6,3,8,15,2,0,1,15,9,2,2,0,15
15,2,0,2,15,8,0,12,0,8,1,0,35,1,3,44,2,48,2,44,11,3,4,0,11,8,3,31,1,9,15,1,0,1,15,15,0,0,0,15
15,2,0,2,15,8,0,78,0,8,3,1,40,1,3,44,2,54,0,44,11,0,20,1,10,9,1,42,1,9,15,1,0,1,15,15,0,41,0,9
15,2,1,3,14,8,0,90,0,8,3,1,12,1,3,44,0,3,1,8,10,1,24,1,11,9,1,3,0,8,15,1,0,1,15,9,0,64,2,9
14,3,4,3,14,8,0,78,3,8,3,1,5,3,1,8,1,55,3,10,11,1,3,3,3,8,0,12,3,8,15,1,0,3,15,9,2,50,3,9
14,3,27,3,14,8,3,48,0,8,1,3,15,0,1,10,3,2,2,14,3,3,12,2,3,8,3,36,0,8,15,3,0,1,15,9,3,4,1,1
14,3,27,1,14,8,0,76,2,2,1,0,40,0,1,14,2,40,0,12,3,2,60,0,1,8,0,44,0,12,15,1,0,1,15,1,1,60,1,1
14,1,26,2,14,2,2,16,2,8,1,0,78,2,1,12,0,5,2,8,1,0,9,2,1,12,0,73,2,8,15,1,0,2,15,1,1,6,2,9
14,2,3,1,14,8,2,3,0,8,1,2,66,0,1,8,2,54,0,12,1,2,47,0,3,8,2,72,0,8,15,2,0,1,15,9,2,2,2,9
14,1,1,1,14,8,0,21,0,8,1,0,42,0,1,12,0,19,1,8,3,0,18,0,11,8,0,27,2,8,15,1,0,1,15,9,2,4,2,9
14,1,1,1,14,8,0,72,0,8,1,0,84,0,1,8,1,59,3,10,11,0,28,0,11,8,2,60,0,8,15,1,0,1,15,9,2,0,0,9
14,1,0,1,14,8,0,91,2,4,1,0,71,1,5,10,3,6,2,14,11,0,4,3,15,8,0,30,2,8,15,1,0,1,15,9,0,8,1,3
14,1,0,1,14,4,2,75,2,4,5,1,36,1,7,14,2,36,0,12,15,3,40,2,63,8,2,57,2,8,15,1,0,1,15,3,1,36,1,3
14,1,1,3,15,4,2,8,2,12,7,1,39,3,23,12,0,5,1,8,63,2,24,3,15,8,2,20,0,0,15,1,0,1,15,3,1,12,1,3
15,3,0,2,15,12,2,2,2,12,23,3,12,2,7,8,1,66,2,8,15,3,0,2,15,0,0,20,2,0,15,1,0,2,15,3,1,2,2,11
15,2,0,3,15,12,2,0,0,8,7,2,30,1,3,8,2,2,0,12,15,2,0,1,15,0,2,68,0,0,15,2,0,1,15,11,2,1,0,9
15,3,9,3,14,8,0,9,0,8,3,1,4,1,7,12,0,20,0,12,15,1,2,2,14,0,0,44,2,0,15,1,0,1,15,9,0,6,1,11
14,3,57,3,6,8,0,75,3,8,7,1,0,3,3,12,0,60,3,12,14,2,2,3,14,0,2,88,3,0,15,1,0,3,15,11,1,47,3,1
6,3,32,2,14,8,3,51,0,8,3,3,14,1,3,12,3,26,2,14,14,3,6,2,14,0,3,4,2,0,15,3,0,2,15,1,3,9,3,1
14,2,25,2,14,8,0,47,3,0,3,1,62,0,1,14,2,18,0,12,14,2,24,2,14,0,2,76,2,0,15,2,6,3,14,1,3,65,0,9
14,2,5,0,4,0,3,30,0,8,1,0,6,0,1,12,0,10,1,8,14,2,4,3,6,0,2,16,0,0,14,3,3,2,15,9,0,24,0,15
4,0,15,0,4,8,0,45,0,8,1,0,75,0,1,8,1,52,3,10,6,3,14,2,4,0,0,10,3,1,15,2,3,1,15,15,0,15,0,9
4,0,72,0,12,8,0,66,0,8,1,0,93,0,1,10,3,3,2,14,4,2,67,0,0,1,3,34,0,0,15,1,1,1,15,9,0,62,0,9
12,0,37,2,14,8,0,93,0,8,1,0,58,1,3,14,2,42,0,12,0,0,8,0,0,0,0,48,3,1,15,1,1,3,7,9,0,60,2,1
14,2,22,2,14,8,0,78,0,8,3,1,48,1,2,12,0,0,1,8,0,0,94,3,4,1,3,42,2,1,7,3,8,3,7,1,2,69,2,1
14,2,7,2,14,8,0,93,0,8,2,1,6,1,2,8,1,60,1,8,4,3,51,2,4,1,2,42,3,1,7,3,15,0,7,1,2,9,2,1
14,2,3,0,12,8,0,93,0,8,2,1,0,1,3,8,1,3,0,4,4,2,33,3,4,1,3,18,3,1,7,0,27,3,6,1,2,0,2,1
12,0,7,0,12,8,0,78,0,8,3,1,0,0,1,4,0,10,0,12,4,3,23,3,12,1,3,78,3,1,6,3,13,0,14,1,2,0,2,1
12,0,50,0,12,8,0,62,3,10,1,0,15,0,1,12,0,43,2,13,12,3,93,0,0,1,3,99,0,1,14,0,13,0,14,1,2,0,1,3
12,0,35,2,14,10,3,24,2,14,1,0,72,0,1,13,2,19,0,47,0,0,76,0,0,1,0,57,0,1,14,0,18,2,15,3,1,2,1,3
14,2,27,0,12,14,2,20,3,10,1,0,96,0,1,47,0,47,0,47,0,0,76,0,0,1,0,51,2,1,15,2,0,2,15,3,1,2,1,3
12,0,17,2,14,10,3,11,2,14,1,0,78,0,1,47,0,56,2,47,0,0,101,2,12,1,2,78,0,1,15,2,0,2,15,3,1,4,2,1
14,2,29,2,14,14,2,51,0,8,1,0,93,0,1,47,2,48,2,47,12,2,50,2,12,1,0,24,2,1,15,2,0,2,15,1,2,0,2,1
14,2,3,2,14,8,0,15,0,8,1,0,93,0,1,47,2,56,3,47,12,2,14,2,12,1,2,63,2,1,15,2,0,2,15,1,2,0,1,3
14,2,8,1,8,8,0,84,0,8,1,0,69,1,3,47,3,32,1,15,12,2,3,1,8,1,2,6,2,1,15,2,0,2,15,3,1,2,1,3
8,1,3,1,8,8,0,72,2,14,3,1,48,1,5,15,1,25,3,10,8,1,3,1,8,1,2,0,2,3,15,2,0,2,15,3,1,4,1,3
8,1,3,3,8,14,2,22,3,14,5,1,6,3,5,10,3,29,3,10,8,1,3,3,8,3,2,2,3,3,15,2,0,3,15,3,1,0,3,1
8,3,14,0,12,14,3,2,2,14,5,3,12,0,1,10,3,49,1,8,8,3,11,2,12,3,3,7,2,7,15,3,0,2,15,1,3,12,2,1
12,0,30,0,12,14,2,25,2,12,1,0,30,0,1,8,1,66,1,8,12,2,42,1,8,7,2,19,2,7,15,2,0,2,15,1,2,57,1,3
12,0,44,0,12,12,2,4,2,12,1,0,72,0,1,8,1,21,2,8,8,1,12,1,8,7,2,4,0,7,15,2,0,2,15,3,1,2,1,3
12,0,60,0,12,12,2,6,2,12,1,0,48,1,7,8,2,4,0,12,8,1,3,1,8,7,0,4,0,7,15,2,0,2,15,3,1,3,1,11
12,0,54,3,8,12,2,4,3,0,7,1,22,1,7,12,0,6,0,12,8,1,2,1,12,7,0,27,0,7,15,2,0,2,15,11,1,2,0,9
8,3,29,2,14,0,3,20,3,0,7,1,3,1,7,12,0,56,0,12,12,1,0,3,4,7,0,28,0,7,15,2,0,2,15,9,0,12,0,9
14,2,17,3,10,0,3,104,3,0,7,1,1,1,3,12,0,60,2,14,4,3,15,3,4,7,0,31,0,7,15,2,0,2,15,9,0,50,0,9
10,3,23,3,8,0,3,122,3,8,3,1,2,3,3,14,2,12,3,45,4,3,72,3,4,7,0,4,3,15,15,2,0,3,15,9,0,60,3,9
8,3,90,3,8,8,3,84,0,8,3,3,20,0,1,45,3,55,1,47,4,3,132,0,0,15,3,0,2,15,15,3,0,2,15,9,3,32,0,9
8,3,99,2,8,8,0,51,0,8,1,0,51,0,1,47,1,29,2,14,0,0,80,0,0,15,2,4,2,14,15,2,0,2,15,9,0,34,1,8
8,2,69,2,8,8,0,69,0,8,1,0,72,0,1,14,2,2,2,14,0,0,76,0,0,14,2,3,2,15,15,2,0,2,15,8,1,32,0,9
8,2,12,0,8,8,0,84,0,8,1,0,60,1,3,14,2,5,2,14,0,0,112,0,0,15,2,0,2,15,15,2,0,2,15,9,0,22,1,8
8,0,24,0,8,8,0,124,3,0,3,1,44,1,3,14,2,4,2,14,0,0,106,1,4,15,2,0,2,15,15,2,0,2,15,8,1,60,1,8
8,0,63,0,8,0,3,68,3,0,3,1,6,1,3,14,2,2,1,10,4,1,48,3,6,15,2,0,2,15,15,2,0,2,15,8,1,12,1,8
8,0,96,0,8,0,3,80,3,0,3,1,0,0,1,10,1,3,2,8,6,3,0,3,6,15,2,0,2,15,15,2,0,2,15,8,1,3,0,12
8,0,93,0,8,0,3,118,0,8,1,0,9,0,1,8,2,0,1,10,6,3,56,3,6,15,2,0,2,15,15,2,0,2,15,12,0,8,0,12
8,0,78,0,8,8,0,60,0,8,1,0,66,0,1,10,1,3,2,8,6,3,108,0,0,15,2,0,2,14,15,2,0,2,15,12,0,50,0,12
8,0,103,2,4,8,0,60,2,8,1,0,96,2,1,8,2,6,2,8,0,0,76,2,0,14,2,0,2,14,15,2,0,2,15,12,0,50,2,14
4,2,65,0,12,8,2,95,3,0,1,2,69,0,1,8,2,6,2,8,0,2,36,0,0,14,2,1,2,14,15,2,0,2,15,14,2,28,2,62
12,0,12,0,12,0,3,19,3,0,1,0,48,0,1,8,2,0,2,8,0,0,48,0,0,14,2,0,2,14,15,2,0,2,15,62,2,55,1,46
12,0,56,0,12,0,3,100,3,0,1,0,80,3,5,8,2,3,2,8,0,0,99,0,4,14,2,1,2,14,15,2,0,2,15,46,1,50,1,44
12,0,62,0,12,0,3,123,0,8,5,3,25,1,7,8,2,4,3,0,4,0,84,1,6,14,2,0,0,12,15,2,0,2,15,44,1,48,2,46
12,0,2,1,46,8,0,51,0,8,7,1,15,1,7,0,3,20,3,0,6,1,48,1,6,12,0,14,0,12,15,2,0,2,15,46,2,57,2,46
46,1,33,1,46,8,0,57,0,8,7,1,3,0,1,0,3,100,0,0,6,1,10,1,6,12,0,78,2,8,15,2,0,2,15,46,2,56,3,46
46,1,56,2,46,8,0,127,0,0,1,0,6,0,1,0,0,72,0,0,6,1,2,1,6,8,2,66,2,8,15,2,0,2,15,46,3,56,3,44
46,2,48,2,46,0,0,124,0,0,1,0,51,1,3,0,0,60,1,0,6,1,3,2,7,8,2,15,2,8,15,2,0,2,15,44,3,60,3,12
46,2,56,3,46,0,0,108,0,0,3,1,24,1,7,0,1,104,1,0,7,2,1,2,7,8,2,3,2,8,15,2,0,2,15,12,3,82,1,8
46,3,48,2,14,0,0,124,2,0,7,1,3,2,6,0,1,32,2,0,7,2,0,2,7,8,2,3,2,8,15,2,0,2,15,8,1,69,2,8
14,2,34,0,12,0,2,88,0,8,6,2,0,1,3,0,2,4,1,0,7,2,0,1,6,8,2,3,2,0,15,2,0,2,15,8,2,9,3,8
12,0,6,0,12,8,0,21,0,8,3,1,3,2,6,0,1,16,1,0,6,1,0,1,6,0,2,4,2,0,15,2,0,2,15,8,3,21,3,8
12,0,56,1,12,8,0,86,1,8,6,2,0,1,2,0,1,4,1,8,6,1,2,1,6,0,2,0,1,0,15,2,0,1,15,8,3,51,1,9
12,1,4,1,44,8,1,69,0,8,2,1,2,1,7,8,1,0,2,8,6,1,1,2,7,0,1,0,2,1,15,1,0,2,15,9,1,34,2,13
44,1,54,0,46,8,0,24,0,8,7,1,1,1,2,8,2,0,2,8,7,2,0,2,7,1,2,0,2,0,15,2,0,2,15,13,2,6,0,15
46,0,50,0,46,8,0,81,0,8,2,1,3,1,3,8,2,3,2,8,7,2,1,2,7,0,2,1,2,1,15,2,0,2,15,15,0,1,2,13
46,0,39,2,62,8,0,52,3,10,3,1,0,0,1,8,2,0,2,8,7,2,2,1,6,1,2,3,2,1,15,2,0,2,15,13,2,14,1,11
62,2,46,3,46,10,3,20,2,14,1,0,9,0,1,8,2,0,1,0,6,1,2,1,6,1,2,3,2,1,15,2,0,2,15,11,1,3,1,11
46,3,55,3,46,14,2,16,2,14,1,0,72,0,1,0,1,0,1,0,6,1,0,1,6,1,2,0,2,1,15,2,0,2,15,11,1,1,1,11
46,3,35,0,12,14,2,5,2,14,1,0,96,0,1,0,1,4,1,0,6,1,1,2,7,1,2,2,2,3,15,2,0,2,15,11,1,0,0,15
12,0,20,0,12,14,2,2,2,14,1,0,84,0,1,0,1,0,1,8,7,2,1,2,7,3,2,0,2,3,15,2,0,2,15,15,0,14,2,12
12,0,34,1,12,14,2,4,1,4,1,0,88,1,3,8,1,0,1,8,7,2,1,1,7,3,2,0,1,7,15,2,0,1,15,12,2,24,1,14
12,1,16,1,46,4,1,3,2,4,3,1,48,1,3,8,1,3,1,8,7,1,1,1,6,7,1,1,0,7,15,1,0,2,15,14,1,19,0,8
46,1,53,1,46,4,2,0,2,4,3,1,4,0,1,8,1,3,1,8,6,1,0,2,7,7,0,7,0,7,15,2,0,2,15,8,0,11,2,12
46,1,49,2,46,4,2,0,2,12,1,0,24,0,1,8,1,0,2,8,7,2,1,2,7,7,0,48,2,3,15,2,0,2,15,12,2,36,2,12
46,2,56,0,38,12,2,2,0,8,1,0,84,0,1,8,2,0,2,8,7,2,0,2,7,3,2,35,2,3,15,2,0,2,15,12,2,8,0,8
38,0,2,2,14,8,0,12,0,8,1,0,78,0,1,8,2,3,2,8,7,2,0,1,6,3,2,4,0,7,15,2,0,2,15,8,0,6,0,8
14,2,32,3,62,8,0,78,3,8,1,0,46,3,7,8,2,0,3,8,6,1,2,3,6,7,0,3,3,7,15,2,0,3,15,8,0,78,3,8
62,3,64,3,46,8,3,66,0,8,7,3,16,1,7,8,3,12,1,8,6,3,14,1,6,7,3,8,0,7,15,3,0,2,15,8,3,42,0,8
46,3,26,0,14,8,0,6,0,8,7,1,17,1,7,8,1,75,1,8,6,1,40,1,6,7,0,11,0,7,15,2,0,2,15,8,0,50,0,9
14,0,24,0,4,8,0,61,2,12,7,1,2,1,7,8,1,15,2,8,6,1,9,2,2,7,0,22,0,7,15,2,0,2,15,9,0,57,0,8
4,0,29,0,14,12,2,42,2,12,7,1,4,1,3,8,2,3,2,8,2,2,3,2,2,7,0,22,2,15,15,2,0,2,15,8,0,99,0,8
14,0,26,1,46,12,2,6,1,12,3,1,2,1,3,8,2,3,1,8,2,2,3,1,2,15,2,0,1,15,15,2,0,1,15,8,0,87,1,8
46,1,48,2,63,12,1,6,0,8,3,1,3,3,0,8,1,3,2,8,2,1,2,2,6,15,1,0,2,15,15,1,0,2,15,8,1,52,2,12
63,2,55,2,46,8,0,15,2,8,0,3,27,2,0,8,2,0,2,8,6,2,0,2,6,15,2,0,2,15,15,2,0,2,15,12,2,12,2,12
46,2,56,3,46,8,2,60,0,8,0,2,72,3,0,8,2,3,2,8,6,2,2,2,6,15,2,0,2,15,15,2,0,2,15,12,2,46,0,44
46,3,52,3,46,8,0,18,0,8,0,3,41,0,1,8,2,3,2,8,6,2,2,2,6,15,2,0,2,15,15,2,0,2,15,44,0,1,0,8
46,3,33,3,12,8,0,75,3,8,1,0,63,3,1,8,2,4,3,0,6,2,2,3,6,15,2,0,3,15,15,2,0,3,15,8,0,84,3,8
12,3,50,0,12,8,3,45,0,8,1,3,24,0,1,0,3,28,1,0,6,3,21,0,4,15,3,0,2,15,15,3,0,2,15,8,3,24,0,40
12,0,39,3,0,8,0,32,2,0,1,0,27,0,1,0,1,76,1,0,4,0,43,0,0,15,2,4,2,15,15,2,0,2,15,40,0,65,0,40
0,3,30,0,12,0,2,54,0,8,1,0,91,3,0,0,1,23,2,0,0,0,60,0,4,15,2,0,2,15,15,2,0,2,15,40,0,16,1,40
12,0,23,3,0,8,0,36,0,8,0,3,80,3,0,0,2,0,1,8,4,0,73,3,14,15,2,0,2,15,15,2,0,2,15,40,1,15,1,40
0,3,53,0,12,8,0,66,2,14,0,3,88,3,0,8,1,3,2,0,14,3,17,3,14,15,2,0,2,15,15,2,0,2,15,40,1,46,0,44
12,0,12,3,0,14,2,22,2,14,0,3,105,0,1,0,2,4,1,8,14,3,34,3,6,15,2,1,2,14,15,2,0,2,15,44,0,46,0,44
0,3,42,1,12,14,2,2,1,14,1,0,57,1,1,8,1,1,1,0,6,3,76,1,4,14,2,1,1,14,15,2,0,1,15,44,0,12,1,44
12,1,55,3,0,14,1,2,2,4,1,1,39,0,1,0,1,8,1,8,4,1,84,0,0,14,1,2,2,14,15,1,0,2,15,44,1,6,2,44
0,3,43,3,0,4,2,5,2,14,1,0,37,3,0,8,1,0,1,8,0,0,8,0,0,14,2,0,2,14,15,2,0,2,15,44,2,52,0,46
0,3,124,3,0,14,2,0,2,14,0,3,68,3,0,8,1,3,1,8,0,0,99,0,4,14,2,0,2,14,15,2,0,2,15,46,0,43,0,44
0,3,112,0,0,14,2,7,2,4,0,3,88,3,0,8,1,0,1,8,4,0,82,2,6,14,2,0,2,14,15,2,0,2,15,44,0,6,0,44
0,0,68,0,0,4,2,4,0,8,0,3,108,0,0,8,1,3,0,12,6,2,35,2,14,14,2,0,2,14,15,2,0,2,15,44,0,6,0,44
0,0,108,3,0,8,0,21,3,8,0,0,54,3,1,12,0,8,3,12,14,2,9,3,14,14,2,1,3,14,15,2,0,3,15,44,0,13,3,46
0,3,68,0,0,8,3,42,0,8,1,3,15,0,1,12,3,16,0,44,14,3,9,0,14,14,3,14,0,12,15,3,0,0,15,46,3,33,0,62
0,0,20,0,0,8,0,46,0,8,1,0,42,0,1,44,0,40,0,12,14,0,18,2,14,12,0,28,0,12,15,0,0,2,15,62,0,37,2,12
0,0,100,0,0,8,0,72,0,8,1,0,69,0,1,12,0,38,0,12,14,2,17,2,14,12,0,40,0,12,15,2,0,2,15,12,2,2,0,46
0,0,100,0,0,8,0,78,0,8,1,0,102,0,1,12,0,4,0,44,14,2,3,2,12,12,0,60,0,12,15,2,0,2,15,46,0,41,0,46
0,0,120,0,0,8,0,88,2,12,1,0,104,0,0,44,0,1,0,46,12,2,0,2,8,12,0,62,0,12,15,2,0,2,15,46,0,27,1,46
0,0,83,0,4,12,2,28,2,44,0,0,124,0,0,46,0,24,0,46,8,2,0,2,8,12,0,52,0,12,15,2,0,2,15,46,1,16,2,44
4,0,75,1,14,44,2,44,0,40,0,0,115,0,1,46,0,36,1,62,8,2,0,0,8,12,0,80,2,8,15,2,0,2,15,44,2,45,2,46
14,1,24,1,14,40,0,16,0,8,1,0,81,0,1,62,1,35,1,62,8,0,12,0,8,8,2,87,2,8,15,2,0,2,15,46,2,61,2,44
14,1,3,1,14,8,0,87,0,8,1,0,80,1,3,62,1,46,2,46,8,0,78,0,8,8,2,24,2,8,15,2,0,2,15,44,2,46,0,44
14,1,2,3,6,8,0,45,2,14,3,1,46,1,3,46,2,54,2,46,8,0,93,0,8,8,2,3,2,8,15,2,0,2,15,44,0,22,2,12
6,3,16,3,6,14,2,23,2,14,3,1,8,1,3,46,2,58,3,46,8,0,78,0,8,8,2,3,2,8,15,2,0,2,15,12,2,69,0,8
6,3,48,1,6,14,2,2,1,14,3,1,5,1,1,46,3,50,1,46,8,0,70,1,14,8,2,0,1,0,15,2,0,1,15,8,0,6,1,40
6,1,55,2,2,14,1,0,2,14,1,1,3,2,1,46,1,36,2,12,14,1,24,2,14,0,1,4,2,0,15,1,0,2,15,40,1,50,2,8
2,2,6,2,2,14,2,2,2,14,1,2,0,0,1,12,2,4,2,14,14,2,4,2,14,0,2,4,2,0,15,2,0,2,15,8,2,6,0,8
2,2,3,0,6,14,2,0,2,12,1,0,24,0,1,14,2,2,2,14,14,2,3,2,6,0,2,0,2,0,15,2,0,2,15,8,0,1,3,40
6,0,10,0,6,12,2,2,2,4,1,0,87,0,1,14,2,3,0,12,6,2,6,2,6,0,2,4,2,0,15,2,0,2,15,40,3,17,2,42
6,0,54,0,6,4,2,6,2,12,1,0,72,0,1,12,0,14,0,12,6,2,1,2,12,0,2,8,2,0,15,2,0,2,15,42,2,87,0,8
