state,action,reward,sprime,aprime
7,2,2,1,14
14,1,0,1,14
14,1,1,1,14
14,1,1,2,7
7,2,0,2,7
7,2,0,2,7
7,2,1,1,14
14,1,1,1,14
14,1,0,1,14
14,1,1,2,7
7,2,1,2,7
7,2,3,2,7
7,2,1,1,14
14,1,2,1,14
14,1,1,1,14
14,1,1,2,7
7,2,1,2,7
7,2,1,2,7
7,2,1,1,14
14,1,1,1,14
14,1,1,1,14
14,1,1,0,7
7,0,6,2,7
7,2,19,0,7
7,0,8,3,15
15,3,0,3,15
15,3,10,2,7
7,2,22,2,7
7,2,15,1,6
6,1,1,1,14
14,1,1,0,6
6,0,11,0,7
7,0,22,0,7
7,0,13,3,15
15,3,0,3,15
15,3,0,3,15
15,3,10,0,7
7,0,21,0,7
7,0,17,0,7
7,0,19,3,15
15,3,0,3,15
15,3,0,3,15
15,3,17,0,7
7,0,20,0,7
7,0,18,0,7
7,0,20,3,15
15,3,0,3,15
15,3,5,1,14
14,1,28,0,7
7,0,1,0,7
7,0,23,0,7
7,0,32,0,7
7,0,22,3,15
15,3,0,3,15
15,3,0,3,15
15,3,23,3,15
15,3,29,0,7
7,0,19,0,7
7,0,24,0,7
7,0,24,3,15
15,3,0,3,15
15,3,14,0,7
7,0,18,0,7
7,0,17,0,7
7,0,23,0,7
7,0,0,3,15
15,3,0,3,15
15,3,5,0,7
7,0,19,0,7
7,0,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,20,0,7
7,0,19,0,7
7,0,24,0,7
7,0,14,2,15
15,2,0,3,15
15,3,0,3,15
15,3,13,0,7
7,0,17,3,15
15,3,0,1,15
15,1,0,1,15
15,1,1,2,7
7,2,1,0,7
7,0,6,0,7
7,0,27,0,7
7,0,9,1,15
15,1,0,1,15
15,1,0,0,7
7,0,0,1,15
15,1,0,1,15
15,1,0,0,7
7,0,6,0,7
7,0,16,1,15
15,1,16,1,47
47,1,55,2,39
39,2,49,2,39
39,2,56,3,39
39,3,1,3,15
15,3,0,3,15
15,3,28,2,7
7,2,25,2,7
7,2,5,1,7
7,1,0,1,7
7,1,0,1,7
7,1,0,1,7
7,1,0,1,7
7,1,1,2,3
3,2,4,2,3
3,2,0,1,7
7,1,1,1,7
7,1,1,1,7
7,1,1,0,3
3,0,8,0,3
3,0,64,0,3
3,0,60,0,3
3,0,27,1,7
7,1,9,1,55
55,1,56,0,23
23,0,38,3,19
19,3,32,3,19
19,3,80,0,3
3,0,34,0,3
3,0,36,1,3
3,1,30,1,19
19,1,42,1,19
19,1,58,3,17
17,3,18,1,1
1,1,57,1,1
1,1,9,3,1
1,3,21,2,9
9,2,42,2,9
9,2,12,0,9
9,0,18,2,1
1,2,42,2,17
17,2,2,2,1
1,2,16,0,3
3,0,0,0,19
19,0,16,0,19
19,0,11,0,55
55,0,23,0,55
55,0,25,3,55
55,3,34,3,55
55,3,57,3,7
7,3,44,3,3
3,3,52,3,3
3,3,71,2,3
3,2,48,2,3
3,2,6,2,3
3,2,0,2,7
7,2,0,1,7
7,1,0,2,7
7,2,0,2,7
7,2,1,2,7
7,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,0,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,1,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,0,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,0,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,1,1,14
14,1,1,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,1,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,1,1,14
14,1,0,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,1,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,1,1,14
14,1,0,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,1,1,14
14,1,0,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,1,1,14
14,1,3,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,14
14,2,1,1,14
14,1,1,1,14
14,1,1,1,14
14,1,1,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,1,1,14
14,1,1,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,2,1,14
14,1,1,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,1,14
14,1,0,1,14
14,1,3,1,14
14,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,0,1,14
14,1,2,1,14
14,1,0,2,15
15,2,0,1,15
15,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,2,1,14
14,1,0,1,14
14,1,1,1,15
15,1,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,2,1,14
14,1,0,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,2,1,14
14,1,1,1,14
14,1,1,2,15
15,2,0,2,15
15,2,0,2,15
15,2,1,1,14
14,1,0,1,14
